x,y,z,D_20171127,D_20171209,D_20171221,D_20180102,D_20180114,D_20180126,D_20180207,D_20180219,D_20180303,D_20180315,D_20180327,D_20180408,D_20180420,D_20180502,D_20180514,D_20180607,D_20180619,D_20180701,D_20180713,D_20180725,D_20180806,D_20180818,D_20180830,D_20180911,D_20180923,D_20181005,D_20181017,D_20181029,D_20181110,D_20181122,D_20181204,D_20181216,D_20181222,D_20181228,D_20190109,D_20190121,D_20190202,D_20190214,D_20190226,D_20190310,D_20190322,D_20190403,D_20190415,D_20190509,D_20190521,D_20190602,D_20190614,D_20190626,D_20190708,D_20190720,D_20190801,D_20190813,D_20190906,D_20190918,D_20190930,D_20191012,D_20191105,D_20191117,D_20191129,D_20191211,D_20191223,D_20200104
102.780615,29.244454,1850.588501,0.000000,-1.744205,-1.039068,-2.597367,0.300466,1.889893,-0.510456,2.044435,0.109926,-0.209878,-0.904338,7.359110,3.633635,0.532458,14.271074,11.579594,8.707386,-7.020668,2.467708,9.939629,-9.312847,-3.627407,1.557930,-14.985020,-2.946077,-3.515641,3.572615,-5.365266,-5.078376,-5.765248,-7.598472,0.443726,-0.633005,0.705838,-1.264361,-5.624125,-0.798487,-0.032051,2.461245,4.276851,9.638210,-0.632818,11.575054,-3.814090,10.071100,16.546435,16.192211,-2.050728,-5.721127,-3.081268,27.657181,-16.816162,-0.141049,-12.798633,3.362999,1.782017,-4.520695,-2.472290,-1.691212,-0.301441,1.031841,-0.994255
102.781282,29.244454,1836.833496,0.000000,-4.063392,-0.043151,-2.849947,2.951616,2.609432,0.229447,6.398816,3.873530,-3.905227,-3.460327,17.748386,3.309683,0.501822,-17.105948,4.038511,-0.515129,-2.421692,6.990206,-6.613878,4.923859,-0.547258,-3.617952,-6.416872,-6.040219,-6.554732,-0.291959,0.024400,1.688700,-2.247582,-6.185209,-1.023035,-0.080078,3.011961,3.730051,6.494413,-1.790630,1.806468,-11.683364,12.340186,11.922702,15.228939,12.502598,0.432472,0.816616,-4.396145,10.145638,-6.389797,4.393638,-1.118957,-11.320547,1.027731,-0.957749,-5.966488,-3.271692,0.592903,0.916321,-0.563555,-0.000362,-0.256432,-0.089483,1.041676
102.781449,29.244454,1834.826782,0.000000,-4.127295,-0.924258,-2.677902,3.094186,2.108701,1.073882,-0.978755,0.569289,-0.605228,0.431447,5.226577,3.772202,-3.673426,-4.969901,15.630918,7.387431,0.498691,-16.773230,3.329191,-1.507564,1.058804,-3.447000,9.104367,-5.437405,6.056122,-1.942333,-3.687124,-5.741175,-6.064788,-6.686833,-0.467848,0.092440,1.751227,-2.453370,-5.931421,-1.168392,-0.063013,2.645821,3.804077,6.662349,-1.133657,1.521317,-9.684654,11.292051,14.273228,11.349077,9.065393,0.514589,0.344567,-5.108834,9.448563,-3.963177,2.987236,-1.578552,-12.145866,0.728487,-1.576041,-5.534944,-3.427471,0.433606,0.834856
102.781615,29.244454,1831.952271,0.000000,-3.713052,-1.440920,-2.552216,2.990887,1.564950,1.210525,-1.037703,0.297199,-0.928264,0.826424,4.578554,2.731322,-2.838445,-5.597148,13.014049,9.255246,0.187750,-17.506265,5.051917,-2.731102,4.313865,-3.813143,6.533316,-3.374751,5.367028,-3.369506,-3.357229,-11.532649,-6.820634,-0.586700,0.070696,1.941493,-2.649836,-5.682116,-1.185545,-0.135779,2.485512,3.993780,6.871417,0.436361,0.067048,-10.233827,12.326456,14.621193,5.781194,7.486457,0.788272,-0.976499,0.203426,10.659254,-5.758264,2.485502,-3.691763,-5.220791,-0.681074,-1.296267,-5.030321,-3.665703,0.229346,0.706071,-0.457194
102.781782,29.244454,1829.494629,0.000000,-3.395886,-2.002410,-2.516460,2.911908,1.315284,1.243446,-0.821499,0.043980,-1.289344,0.707027,7.186098,-7.890636,8.450230,10.835220,-0.012402,-12.729320,-3.075993,7.938290,-2.208928,4.990780,-1.841416,4.835819,-4.430602,-3.701770,-11.411340,-6.343924,-0.765645,0.137112,2.092010,-2.875601,-5.463349,-1.047489,-0.224352,2.596836,4.140798,6.899758,1.378011,-0.912036,-6.065437,9.620770,13.757205,-2.945203,6.448783,0.912072,-1.044084,2.535485,10.923923,-5.147365,0.993490,-2.609890,-3.956797,-1.028473,-1.602814,-4.566096,-3.823899,0.121449,0.572615,-0.343217,-0.096583,-0.524952,-0.009532
102.782115,29.244454,1828.245972,0.000000,-4.131959,-0.658034,-2.665970,2.508481,0.892850,1.718136,0.062607,-0.469022,-1.807133,0.860210,8.836209,-2.720206,3.283109,4.656855,10.390020,-7.973560,0.537010,0.675015,-2.549799,11.976186,-5.285522,7.141969,4.776141,7.884094,-8.066734,-3.730326,-5.528280,-5.866079,-5.537064,-1.125387,0.120436,1.318092,-1.922499,-5.237539,-0.929473,0.170245,2.605841,4.483858,6.680327,-1.036095,1.299978,-0.117941,2.053341,10.890638,-4.680950,11.915346,-0.947319,-2.107239,17.080296,13.073890,-5.361091,-5.509915,-3.162506,1.950753,-7.593193,-4.264916,-4.486664,-3.394893,0.678854,0.073076,0.082550
102.782282,29.244454,1826.294556,0.000000,-4.031555,-0.359152,-2.407163,2.219746,0.758106,1.648884,-0.078407,-0.591967,-1.661776,0.944515,8.199847,2.011048,-2.711119,5.973962,12.340801,-6.473285,3.974994,-7.855735,3.736309,8.367515,-7.124014,12.874664,5.181099,5.903278,-6.390011,-2.636650,-5.310299,-5.668756,-6.166570,-1.031233,0.074276,0.934567,-2.036164,-5.103238,-1.475199,0.409006,2.049516,4.449320,6.750562,0.873547,-0.092291,-2.030398,0.442191,11.073360,12.121819,12.696887,0.263825,-1.576706,18.434048,12.505386,-2.663383,-8.389855,-4.038162,-0.386505,-5.947155,-5.225311,-4.175118,-2.875320,0.850574,0.162285,-0.180885
102.782615,29.244454,1818.782715,0.000000,-2.982345,-0.277424,-2.328632,1.913533,0.656426,1.772160,-0.545165,-0.058592,-1.735050,1.091777,6.041712,6.429761,-6.650403,5.958846,10.417553,-0.583946,-9.426421,-3.799221,1.365237,3.917843,-5.849229,11.458550,5.516760,-0.685007,-6.029119,-1.629738,-5.637420,-4.226621,-6.522994,-0.500888,0.391841,0.666282,-2.177034,-5.468754,-1.321121,0.529739,1.446495,4.321025,7.029072,5.114448,-2.796424,-0.688420,6.199748,30.481148,11.557487,2.586151,-0.997715,11.350911,17.285972,-1.055649,-10.496437,-4.733490,-4.556751,-5.528133,-5.501423,-4.124245,-2.895012,0.840119,0.408596,-0.324440,-0.343415
102.782949,29.244454,1809.340576,0.000000,-1.032101,2.599676,-0.138197,0.917258,0.108865,-0.051677,1.523474,2.782066,3.785997,2.203442,-4.561683,4.863257,14.454184,-0.230261,-0.389217,-4.533842,12.555345,3.254204,0.854309,-2.504009,2.160530,-0.986877,-6.864601,-2.217844,-4.199240,-3.340841,-7.754593,-0.720209,-0.106419,0.214401,-0.949679,-5.526919,-0.870940,-0.233249,1.902561,4.554139,7.504603,4.922657,-3.753418,-2.240024,4.805296,12.728655,1.954486,4.336846,2.370620,-1.306308,-10.033802,21.838505,6.809501,-5.357246,-2.635651,-6.224071,-4.518357,-3.239322,-4.330815,-3.527294,0.534176,0.691059,-1.549175,-0.149626,0.417332
102.783449,29.244454,1792.755371,0.000000,2.052801,0.135543,0.148330,-0.119915,-0.535511,0.214387,0.430775,1.241960,-0.330075,3.321338,3.055287,-3.675329,-4.521405,6.255583,11.473160,-13.737233,-3.100153,3.142212,-1.331041,8.086885,-1.444799,-5.249348,-1.144722,0.499614,-7.528522,-1.224579,-3.012038,-3.702042,-7.137419,-0.649805,-0.332346,-2.401733,1.179146,-5.695753,-0.128739,-0.103082,-0.192357,4.207512,8.094714,2.712335,0.807438,1.212956,1.626531,8.632319,17.015892,6.945583,0.867352,-0.949957,0.840908,16.234621,-7.625557,1.848099,-3.315609,-1.396594,-8.929216,-2.801926,-1.573850,-1.354223,0.750135,-0.827343,-1.330771
102.783615,29.244454,1784.736450,0.000000,2.418775,0.443461,0.179409,-0.530760,-0.868277,-0.376769,0.600226,1.175769,-0.951209,4.920764,2.365046,-1.633929,-1.394445,13.995781,-11.447375,0.292605,-4.397868,3.665311,6.877917,-2.895414,-5.150296,-1.152008,-0.143222,-8.030728,-2.811801,-3.832113,-7.054148,-0.896980,-0.401501,-2.655073,1.098692,-5.748906,-0.093912,-0.329122,-0.367453,4.133457,8.033093,4.165987,-0.001687,1.527921,-0.063648,8.430742,19.793571,8.514332,0.383100,-1.286817,-0.655749,16.179825,-11.179348,3.935829,-3.984470,-5.666172,-6.856825,-3.346140,-1.524708,-0.971949,0.536664,-1.091669,-1.519811,-0.260950,1.012423
102.783782,29.244454,1776.413696,0.000000,1.951639,1.689917,0.066132,-0.693426,-0.830315,-0.422394,1.261622,0.439713,-1.218101,5.857834,2.932951,3.821467,-7.195549,9.275363,16.725394,-6.886355,4.066082,-16.366764,6.539774,4.294871,3.105955,-1.180647,-3.534292,-1.875895,-7.075892,-1.133719,-1.120638,-3.949253,-6.800911,-4.269854,1.216778,-5.820113,-0.127431,-0.099388,-1.186696,3.795306,8.439520,3.593007,-0.068958,-0.562944,-0.607481,9.377747,21.871388,11.728062,0.020092,-2.248966,-3.422695,24.236995,-13.251880,0.350555,-3.566955,-7.983479,-5.067238,-3.763076,-1.382924,-0.634506,0.264607,-1.512581,-1.536270,-0.284974,0.984383
102.783949,29.244454,1768.129517,0.000000,2.049365,2.000318,0.139687,-0.534428,-1.355343,-0.498385,1.193474,0.287650,-1.942705,6.350125,3.656085,5.558065,-7.367255,11.700654,19.110384,0.173168,2.362503,-24.370463,11.886467,2.908331,3.739765,0.429726,-3.966789,-2.308935,-7.096888,-0.764122,-0.571895,-3.940339,-6.150308,-0.955979,-0.651106,-2.674871,1.177714,-5.853195,-0.088535,-0.158223,-1.529802,3.432892,8.701060,4.378743,-2.169762,-0.544708,-0.072303,9.627620,23.168108,12.421177,-0.824913,-1.779412,-6.411377,32.443535,-15.751518,-1.682838,-4.008328,-10.893349,-3.805652,-4.113854,-1.046512,-0.487049,0.190509,-1.563392,-1.716538
102.784282,29.244454,1751.146973,0.000000,3.087182,1.997891,0.043625,-0.748218,-0.506944,-1.494234,0.296688,2.123978,0.762043,-1.181843,3.260198,5.949767,8.552506,-8.359982,15.577431,5.009693,1.886147,-15.725405,4.477751,-9.119560,0.256336,4.907976,2.721359,-0.863737,-5.422235,-7.029781,-0.265193,-3.417543,-2.438390,-7.308718,-1.523555,-0.367256,-1.228398,0.521172,-6.136866,0.701429,-0.409176,-0.296073,2.621504,12.319166,-5.396916,8.513599,11.911352,16.998489,12.233128,-7.399635,-2.239064,-25.608959,16.442679,6.241518,-4.301125,-3.549147,-0.820241,-12.209346,-1.919485,-1.633153,-1.155411,0.036783,-0.839344,-1.244867,-0.433731
102.785115,29.244454,1710.006226,0.000000,3.104966,1.489526,0.780536,-0.315603,-1.513038,-2.164925,2.180927,1.010228,1.043205,-0.233850,3.116293,4.006742,-9.150565,-6.267450,6.477067,9.523991,3.406611,-10.971100,8.880440,2.571280,4.430887,-0.040052,-7.793987,1.194392,-0.326293,-4.352189,-1.393867,-0.200997,-3.467828,-8.117966,-0.929518,-1.248209,-0.311883,-0.549676,-4.516587,-0.377095,-0.237916,-0.492411,3.514359,11.018974,-4.964459,3.759054,6.424282,10.095398,9.449903,-2.944486,-5.311241,-4.401266,3.600116,-1.494974,1.720396,3.910923,-0.338249,-11.237200,-1.119401,-0.382866,0.060990,-0.509022,-0.947058,-1.798068,-0.130715
102.785282,29.244454,1700.781372,0.000000,4.008596,1.819061,1.130126,-0.668518,-1.866202,-1.541638,1.658792,1.083276,1.108323,0.202561,3.169226,2.695973,1.890743,-10.080037,6.498252,8.832702,4.302231,-9.317802,11.613239,4.906967,5.415797,-3.644345,-6.397970,0.808060,-2.281929,-4.276041,-1.578732,-1.238745,-3.039035,-7.767539,-1.249440,-1.086589,-0.318425,-0.522229,-5.665219,-0.679803,3.861883,7.927224,3.864131,-1.347486,-2.406512,3.799450,6.850733,9.654591,8.260666,-2.640946,-6.591648,-6.136413,2.316671,0.266104,0.702144,2.919155,-0.345783,-11.248119,-1.233677,0.092997,0.218175,-0.591980,-1.293335,-1.873646,-0.307433
102.785448,29.244454,1689.536011,0.000000,4.270729,1.728109,1.195383,-0.829404,-1.925593,-1.537512,1.488340,1.282571,0.838121,0.278871,2.929997,1.995267,12.271239,-12.842872,2.022668,8.110341,2.333015,1.976090,6.342470,6.581569,4.744477,-3.111256,-2.740395,0.191922,-3.356926,-4.564091,-0.839325,-2.140627,-2.420183,-6.957500,-1.206007,-1.017450,-0.241049,-0.574714,-4.561080,-0.448592,-1.034152,-0.699483,3.974278,8.342413,2.604797,0.894453,-3.997730,4.376948,7.124013,11.942755,7.912335,-3.413987,-6.428035,-1.283245,2.309017,-4.626431,-0.259975,0.499977,0.235870,-13.068355,-2.044922,0.124170,0.433684,-0.546267,-1.305134
102.785615,29.244454,1677.854248,0.000000,4.694488,1.763666,1.225071,-1.020449,-2.051710,-1.589675,1.200019,1.369066,0.953322,-0.055699,2.903862,2.664160,20.848466,-14.656876,1.153143,8.314570,5.729740,-2.402502,5.841974,2.323307,5.820930,-4.877033,-0.171127,-0.348755,-3.099213,-3.759536,-1.204005,-2.838319,-2.309872,-6.546635,-1.114546,-0.889019,-0.563673,-0.470737,-4.460783,-0.352790,-1.147556,-0.957050,3.939922,8.124997,2.666775,0.645439,-2.195284,4.393000,6.852207,12.933052,7.661331,-4.005833,-7.039684,-7.807694,6.748234,-8.042228,1.479583,-1.427883,0.531864,-14.273706,-2.399290,0.602346,-0.200868,-0.364167,-1.424141
102.785948,29.244454,1651.885132,0.000000,5.968007,2.472816,2.333500,-1.046328,-2.815858,-1.518230,0.329582,1.670249,1.142155,-0.001952,0.969211,2.037700,5.877565,2.480553,5.385915,5.676701,8.428829,-3.392353,6.813683,1.142387,2.360806,0.457943,-3.133652,0.662166,-2.623424,-2.814247,-0.736115,-2.033493,-1.630161,-7.291008,-0.882963,-1.181618,-1.940479,1.301712,-4.801838,0.028295,-0.664177,-1.465663,3.242511,7.063994,2.573114,2.044308,-3.341471,3.249621,6.299831,14.930050,7.236744,-3.989575,-7.568439,-11.999336,3.751251,-15.430960,2.027575,-2.480788,-0.922311,-11.716243,-3.271280,0.807226,-0.237767,0.121889,-0.976771
102.786115,29.244454,1639.944214,0.000000,6.676463,3.729484,2.367242,-1.755865,-2.846218,-2.024248,0.738522,1.570089,1.780939,-0.387774,0.749488,0.249265,-5.020947,2.591286,8.427325,11.789242,5.902309,1.872696,3.651340,6.307007,2.006874,2.753907,-2.142765,0.753021,-1.245407,-3.879086,-0.364075,-1.672645,-1.511967,-7.406212,-1.632240,-0.471428,-2.449150,1.679354,-5.091091,0.116544,-0.722355,-2.009122,3.085180,7.787830,1.630852,4.137081,-3.755073,1.191066,8.715702,11.604317,6.288326,-3.404728,-8.216423,-10.676181,3.759567,-14.046049,-2.599909,-3.216417,0.743495,-9.725727,-3.842157,0.643679,0.810945,0.218144,-0.674424
102.786282,29.244454,1628.004639,0.000000,6.728732,4.384168,2.471814,-2.167119,-3.110399,-2.477619,1.106478,1.506003,2.418870,-0.498442,0.950848,-0.393603,-8.302879,-0.103325,6.934559,15.118103,7.024422,4.542015,2.605316,8.014904,1.429538,1.093033,-1.608184,0.014022,-0.753135,-5.117680,-0.131294,-0.944607,-1.124950,-7.669676,-1.986376,-0.136459,-2.787625,1.765532,-5.429058,0.190254,-0.909197,-2.428444,3.318234,8.023613,3.372711,2.980934,-0.266499,-0.759479,8.800087,9.210876,4.354981,-3.657425,-7.951275,-16.727873,15.187529,-12.219540,-4.573667,-3.128497,-2.837028,-7.533341,-5.425545,1.224246,1.366573,0.488071,-0.702057
102.786448,29.244454,1617.997437,0.000000,6.543256,4.648504,2.386107,-2.391630,-3.458458,-2.782919,1.273005,1.618425,2.709946,-0.500336,2.023349,-0.988670,-4.083101,-9.642996,5.831117,12.395471,5.900063,5.399168,0.581247,7.075119,4.613460,1.431206,0.067105,0.466564,-0.399868,-5.940647,-0.268246,-0.260685,-1.140297,-7.765543,-2.195501,-0.072134,-2.622115,1.642600,-5.533362,0.536495,-1.391451,-2.619488,3.322009,8.160373,3.210911,2.289328,1.180620,-0.951990,8.997522,6.457856,4.646041,-3.439766,-8.088188,-10.563169,12.514639,-14.528776,-3.757203,-3.112314,-2.700620,-10.390172,-5.103245,1.263610,1.538598,0.697730,-0.982814
102.786782,29.244454,1597.323486,0.000000,6.146205,4.153755,2.840885,-2.094361,-4.037748,-2.394623,0.666216,1.218220,3.288904,-1.683374,0.447375,0.387578,1.577817,-6.046586,1.216693,7.340023,-7.267948,9.013786,4.568091,6.413408,-4.176700,-1.490248,-0.108664,-1.410902,-7.517654,0.076857,2.291530,-1.027737,-7.551481,-1.394369,-1.020648,-0.649786,-4.931216,0.725620,-2.456193,-2.510009,4.513617,7.772060,0.053404,2.512007,0.499376,0.809095,7.439393,9.405689,3.738237,-4.718126,-9.181308,-8.375710,8.376139,-19.266939,0.925442,-3.062365,0.096843,-13.758880,-2.056469,1.260809,0.769243,0.687729,-1.373293,-1.995493,0.123844
102.787115,29.244454,1582.501831,0.000000,6.604838,4.504351,1.400148,-2.256085,-3.139001,-2.559067,0.297687,1.730898,2.471989,-3.503560,0.502453,3.707790,-1.224578,-3.568285,-3.032296,10.138186,5.013630,-6.766077,12.062195,11.007332,3.782238,-5.644541,4.031828,-1.694031,0.044014,-8.849907,1.714630,1.011055,-1.737181,-6.997028,-1.155512,-0.855104,-1.801262,0.700887,-4.110509,-0.079563,-1.183397,-2.848505,3.416691,7.482732,-0.650032,2.889747,-1.053011,2.177460,5.401125,10.340573,4.937519,-3.561409,-8.426625,-1.717367,5.448290,-22.347207,5.150184,-3.337488,0.521786,-9.515072,-2.455898,1.989928,1.406789,0.543858,-1.009817
102.787282,29.244454,1576.883179,0.000000,6.590818,4.041506,0.904919,-1.872604,-2.907726,-2.591066,0.668561,1.529898,2.109389,-3.351361,0.563085,3.365328,1.905009,-4.370776,2.373697,9.546423,2.352999,-0.619652,10.794193,10.819277,5.217549,-4.944828,4.650318,-1.701317,0.378155,-8.552792,1.884903,0.375542,-1.583519,-7.194517,-0.834471,-0.914990,-1.999586,0.800114,-3.846264,-0.216352,-0.706904,-2.785599,2.735142,7.574616,0.995311,2.259795,-1.819298,1.764442,4.999577,10.641971,6.055813,-2.775207,-8.127999,0.990704,5.357475,-21.597786,3.017248,-1.822160,-1.098137,-8.766531,-2.795857,1.932047,1.564030,0.610453,-0.851439
102.787448,29.244454,1572.637573,0.000000,6.808025,3.537917,0.845287,-1.530112,-2.812113,-2.609080,1.228345,1.230698,1.621284,-2.739012,1.181821,2.400117,8.970749,-9.283945,4.607681,8.619710,2.681470,-2.381740,15.156773,7.720539,3.854259,-4.728939,0.082634,-1.990341,-0.006943,-8.435772,1.399094,0.370956,-1.455402,-7.407700,-0.806749,-0.577042,-1.735651,0.186157,-3.429973,-0.213705,-0.817484,-2.362946,2.372101,7.619757,2.975532,0.961754,-1.189192,-0.140482,5.918871,10.696080,7.042007,-2.663986,-7.788101,-0.760575,10.215214,-21.359066,2.688397,-1.724160,-0.874376,-10.789774,-2.534023,1.676184,1.692129,0.777359,-0.672844
102.787782,29.244454,1565.313599,0.000000,6.508166,3.455510,0.482738,-1.554787,-2.247917,-1.942514,1.531099,0.950588,1.155000,-0.962312,1.907358,0.550608,7.264987,-8.491356,1.978204,8.571629,-2.569908,3.248652,10.135351,5.660214,3.792892,-1.254383,-2.998676,-1.541733,-0.233448,-6.320786,-0.238035,0.892864,-2.148206,-6.919949,-1.102394,-0.434553,-1.011982,-0.333034,-3.761740,0.003616,-0.726710,-1.605102,2.641599,7.568463,1.938709,1.514263,-1.281433,0.022560,6.971367,7.463902,6.610382,-2.945324,-6.683765,8.102439,3.675213,-22.413496,7.224613,-2.184312,0.113657,-11.050244,-1.568597,0.561510,1.290021,1.026390,-0.446912
102.787948,29.244454,1562.083130,0.000000,6.406410,3.538611,0.134920,-1.312321,-1.889556,-1.488252,1.049929,0.766923,1.025431,-0.842793,1.846882,1.162340,3.405958,-4.801942,1.447262,8.921677,-3.682327,4.699510,5.903332,5.961584,4.563507,-0.408371,-1.876610,-1.194953,-0.650662,-5.662777,-0.235866,-0.366993,-1.693589,-6.876245,-1.203108,-0.754009,-0.540661,-0.726470,-3.425410,-0.061812,-0.578976,-1.590311,2.677090,7.447941,0.423542,2.117354,0.206287,0.347914,5.856584,5.444248,6.299633,-2.605938,-5.307935,9.351946,2.912017,-21.721784,7.455259,-2.312532,0.477983,-9.884548,-0.945026,0.233522,0.553614,0.832580,-0.566135
102.788448,29.244454,1550.607422,0.000000,5.466123,0.871482,-0.182971,-0.052999,-1.738365,-0.654966,0.174929,0.892951,1.404863,-1.524092,6.941055,-1.155393,-3.186534,5.904547,8.635846,9.907872,-4.050629,2.032240,11.645294,4.603813,7.140431,-9.862572,-2.024872,0.708206,0.512772,-5.368599,-0.123295,-2.837829,-0.568924,-6.529091,-1.472071,-0.832279,0.484941,-1.229519,-3.715255,0.302173,-1.025085,-1.025210,3.565438,7.148575,-0.336861,1.801176,-1.228285,2.561373,6.568268,5.619674,6.985135,-4.326977,-1.100662,-6.090485,13.658718,-17.505756,-2.914387,0.007496,0.478328,-10.437679,1.700955,-0.379380,0.620125,0.618998,-0.731970
102.788615,29.244454,1544.072876,0.000000,5.564081,0.927936,0.119951,0.097624,-1.680783,-0.902410,-0.121194,1.076679,1.553118,-1.676137,6.845314,-0.302516,-8.757789,11.198845,6.022544,10.743246,-2.937608,5.833591,5.118553,6.299382,8.447391,-6.889717,-2.290340,0.783191,0.385895,-4.977581,0.255905,-2.946838,-0.821522,-6.489700,-1.181292,-0.916771,0.434828,-1.064257,-3.916166,0.010740,-1.103725,-1.319777,3.598751,7.444474,-0.713997,2.021080,-2.090908,3.294426,7.239982,8.222718,6.153671,-4.289066,-1.272747,-6.323514,13.423409,-15.482464,-4.397594,0.031894,0.074406,-9.199341,1.313257,-0.716987,0.812651,0.778848,-0.790727
102.789115,29.244454,1513.248291,0.000000,5.660104,2.674148,1.782701,0.536885,-3.661290,-2.092793,2.295470,2.246617,0.240913,1.502818,-1.651531,10.282881,2.288925,-3.642587,10.220525,16.678942,-0.215645,2.611298,8.555969,5.196362,-0.710877,-11.753219,10.767044,2.797104,2.108154,-4.073834,0.330635,-0.736137,-0.116466,-7.395691,-0.674191,-0.482742,-1.592747,0.361679,-3.197082,-0.522751,-0.079861,-2.386944,2.678932,8.384133,0.118965,4.298912,-7.007259,4.877781,3.717807,17.874981,0.728600,-6.092087,-4.155823,-6.039169,13.313057,-19.371052,-3.997444,-0.015110,5.186577,-14.380123,3.784126,0.316315,2.001045,0.387939,-1.215469
102.789782,29.244454,1445.692993,0.000000,4.930553,2.552889,2.315548,-1.289905,-3.990356,-2.469116,0.969615,1.559262,2.837252,-1.458688,-0.595852,1.201351,-0.157331,-1.595231,-1.617016,26.171649,-9.825029,2.450790,18.909071,-4.306236,3.328880,-3.411335,-3.072819,-0.387905,2.490280,-3.083427,0.247719,5.352470,0.549175,-7.916727,0.039532,-1.673788,-1.857464,1.887550,-3.403562,0.446073,-1.998903,-2.888214,4.967350,6.184683,2.522243,-2.404674,-2.019045,5.931074,7.067372,15.416248,-11.784714,-0.079239,-7.588878,1.081047,12.464592,-18.457829,-2.171051,-0.052788,6.020035,-15.666662,-3.291384,1.242874,2.888449,0.228632,-1.485958
102.789948,29.244454,1435.612549,0.000000,5.025316,3.372340,1.903388,-1.234352,-3.365715,-1.284245,-0.307489,2.640743,1.502071,-1.691540,-0.385040,1.926812,-4.056631,6.092101,-3.438733,21.483219,-11.421497,-4.678230,24.375864,1.745533,1.011390,-7.483120,-3.911945,0.089783,1.967104,-3.850058,0.153187,4.155241,0.307295,-6.580214,-0.712749,-1.222197,-1.875908,2.466938,-3.299795,0.343041,-1.807286,-2.032820,4.398324,5.761524,0.032812,2.508795,-5.334675,2.541965,11.931851,13.030914,-7.931503,-5.532921,-0.410584,5.975747,2.941959,-12.651409,-1.449803,1.509247,4.747967,-15.999084,-3.640994,0.438240,2.831383,0.526518,-0.775923
102.790115,29.244454,1424.659790,0.000000,5.044246,2.763008,1.779697,-0.930299,-2.409163,-0.129126,-1.467714,3.084257,0.729916,-1.274869,0.387965,1.491726,-0.036062,-6.666233,14.394433,-3.372628,-5.458761,18.012327,10.565215,0.241565,-8.869049,-3.382595,0.286953,1.440144,-4.776594,0.050760,1.071676,0.103434,-5.062123,-1.558759,-0.988391,-2.036773,2.775834,-3.029205,0.037799,-1.230957,-1.723583,3.670397,5.714164,-1.160257,4.538240,-4.192204,2.513745,13.395758,12.480716,-1.053337,-6.406681,-0.125820,3.519115,7.469780,-10.849109,-1.857823,1.465103,1.364842,-13.372744,-4.416357,0.430992,2.325531,0.677683,-0.266968,-0.439443
102.792615,29.244454,1252.661499,0.000000,1.809964,2.733024,0.003363,1.272906,-4.272097,0.951908,0.521726,0.611055,-0.981837,5.573732,-3.510671,-2.199255,4.858191,11.822724,5.494003,-29.718368,17.632287,5.338087,-0.032432,-2.363251,1.645298,-1.783157,-3.637571,3.116757,-9.112015,-0.256726,-2.097760,-1.589356,-0.179829,-0.620541,-4.751949,0.381839,0.393620,-0.785999,2.324489,2.451852,0.970121,-0.304178,2.850928,1.641316,4.207152,-2.841074,8.397003,-7.132194,-7.671946,-13.869873,11.482699,-9.476541,1.718148,-2.798448,-4.906520,-0.715227,-1.771990,2.424311,1.763875,1.021474,-1.523646,-2.483637,1.230526,1.240422,-0.269208
102.779115,29.244287,1912.708862,0.000000,-3.602105,-3.801789,0.284387,-1.900110,-0.407561,0.260626,1.378721,1.256382,-1.997527,2.223537,-2.326449,14.248342,-11.041417,-9.247308,15.886570,-3.893663,-18.053889,27.592076,1.668044,-5.638861,-20.793510,11.998082,-6.311693,6.178457,-6.379637,-2.088135,-3.492596,-7.008333,-1.403693,-0.365892,2.072214,-2.508312,-4.272373,-2.983696,0.844318,0.400982,5.198290,4.215547,18.090630,-5.543325,5.896236,14.927973,38.079998,14.579326,10.897782,-3.750199,-37.537212,-1.699427,1.723103,15.023718,-6.445183,9.993015,-11.807701,2.852646,-0.350147,-1.116055,0.284359,-1.735576,0.071499,-0.224713,0.686798
102.779615,29.244287,1897.123779,0.000000,1.413932,-2.698583,4.657322,-0.323433,-9.115321,7.864342,1.153700,14.263329,-8.999814,5.931831,30.634101,0.008286,-14.146393,-2.010593,-0.457480,2.551573,-22.882558,6.486049,-7.225778,5.979585,-5.361037,-4.468987,-0.225241,-5.222595,-6.028371,0.060519,0.350535,-0.033154,-0.211605,-5.697941,-0.822433,-0.676303,0.719211,2.762083,8.032723,-4.392209,3.126619,1.872548,12.594285,19.442568,12.116008,1.858670,-5.141308,-11.306874,24.659676,-26.914726,3.434233,1.783845,-4.103784,-21.464055,-0.829308,-0.077776,0.321369,0.143507,-1.351923,0.509114,-0.354742,1.364091,-0.139668,0.172184,1.771619
102.780449,29.244287,1866.353638,0.000000,-2.212515,-0.790024,-2.003948,0.499322,1.885518,-0.676144,1.371839,7.254749,3.811885,0.457957,13.922082,11.681584,8.155697,-5.182579,2.582435,8.212258,-11.319825,-2.685646,1.867142,-13.159325,-2.605543,-3.611570,2.484356,-4.336026,-4.968581,-5.888669,-7.716929,0.383580,-0.484033,0.839022,-1.359364,-5.385015,-0.799822,-0.102306,2.415635,4.283841,5.757592,3.831695,-0.260736,10.028105,-1.820256,10.545724,17.362009,16.359589,-0.734322,-4.849232,-2.798488,29.521808,-17.629406,-2.007347,-9.314323,0.148323,1.394314,-4.380570,-2.407463,-1.625130,-0.375576,1.236813,-0.972687,-0.382007,0.542770
